0.939824, 0.489191, 1457019711.286088207
0.947737, 0.493679, 1457019711.296084505
0.955632, 0.498167, 1457019711.306086014
0.963507, 0.502655, 1457019711.316095879
0.971363, 0.507143, 1457019711.326090960
0.9792, 0.511631, 1457019711.336153612
0.987016, 0.516119, 1457019711.346096426
0.994813, 0.520607, 1457019711.356088401
1.00259, 0.525095, 1457019711.366076687
1.01035, 0.529583, 1457019711.376089218
1.01808, 0.534071, 1457019711.386065843
1.0258, 0.538559, 1457019711.396056713
1.03349, 0.543047, 1457019711.406053837
1.04117, 0.547535, 1457019711.416054120
1.04882, 0.552023, 1457019711.426055721
1.05645, 0.556511, 1457019711.436052493
1.06406, 0.560999, 1457019711.446053159
1.07165, 0.565487, 1457019711.456053303
1.07922, 0.569975, 1457019711.466053924
1.08677, 0.574463, 1457019711.476056569
1.09429, 0.578951, 1457019711.486053555
1.10179, 0.583439, 1457019711.496053450
1.10927, 0.587927, 1457019711.506074613
1.11673, 0.592415, 1457019711.516074539
1.12417, 0.596903, 1457019711.526081217
1.13158, 0.601391, 1457019711.536091540
1.13897, 0.605879, 1457019711.546085031
1.14634, 0.610367, 1457019711.556084537
1.15368, 0.614855, 1457019711.566080657
1.161, 0.619343, 1457019711.576081589
1.1683, 0.623831, 1457019711.586072281
1.17557, 0.628319, 1457019711.596065964
1.18282, 0.632807, 1457019711.606085428
1.19005, 0.637295, 1457019711.616063747
1.19725, 0.641782, 1457019711.626076183
1.20443, 0.64627, 1457019711.636081945
1.21158, 0.650758, 1457019711.646079533
1.21871, 0.655246, 1457019711.656082602
1.22581, 0.659734, 1457019711.666082281
1.23289, 0.664222, 1457019711.676083211
1.23995, 0.66871, 1457019711.686074451
1.24698, 0.673198, 1457019711.696079238
1.25398, 0.677686, 1457019711.706077561
1.26096, 0.682174, 1457019711.716076074
1.26792, 0.686662, 1457019711.726047490
1.27485, 0.69115, 1457019711.736081318
1.28175, 0.695638, 1457019711.746081490
1.28863, 0.700126, 1457019711.756083150
1.29548, 0.704614, 1457019711.766087043
1.30231, 0.709102, 1457019711.776071524
1.3091, 0.71359, 1457019711.786083123
1.31588, 0.718078, 1457019711.796103118
1.32262, 0.722566, 1457019711.806094197
1.32934, 0.727054, 1457019711.816095821
1.33604, 0.731542, 1457019711.826131770
1.3427, 0.73603, 1457019711.836108572
1.34934, 0.740518, 1457019711.846091735
1.35595, 0.745006, 1457019711.856094299
1.36254, 0.749494, 1457019711.866070260
1.36909, 0.753982, 1457019711.876084127
1.37562, 0.75847, 1457019711.886074950
1.38213, 0.762958, 1457019711.896093742
1.3886, 0.767446, 1457019711.906082573
1.39505, 0.771934, 1457019711.916082585
1.40146, 0.776422, 1457019711.926093359
1.40785, 0.78091, 1457019711.936082168
1.41421, 0.785398, 1457019711.946081413
1.42055, 0.789886, 1457019711.956076531
1.42685, 0.794374, 1457019711.966074953
1.43313, 0.798862, 1457019711.976075394
1.43937, 0.80335, 1457019711.986074602
1.44559, 0.807838, 1457019711.996083749
1.45178, 0.812326, 1457019712.006088061
1.45794, 0.816814, 1457019712.016074236
1.46407, 0.821302, 1457019712.026074249
1.47017, 0.82579, 1457019712.036073644
1.47624, 0.830278, 1457019712.046074395
1.48228, 0.834766, 1457019712.056074889
1.48829, 0.839254, 1457019712.066071298
1.49427, 0.843742, 1457019712.076084373
1.50022, 0.84823, 1457019712.086082263
1.50614, 0.852718, 1457019712.096083804
1.51203, 0.857206, 1457019712.106084200
1.51789, 0.861694, 1457019712.116082583
1.52372, 0.866182, 1457019712.126087615
1.52952, 0.87067, 1457019712.136075968
1.53529, 0.875158, 1457019712.146074678
1.54103, 0.879646, 1457019712.156085247
1.54673, 0.884134, 1457019712.166084052
1.55241, 0.888622, 1457019712.176083674
1.55805, 0.89311, 1457019712.186082594
1.56366, 0.897598, 1457019712.196084350
1.56924, 0.902086, 1457019712.206083753
1.57479, 0.906574, 1457019712.216082626
1.58031, 0.911062, 1457019712.226073060
1.5858, 0.91555, 1457019712.236083651
1.59125, 0.920038, 1457019712.246083865
1.59667, 0.924526, 1457019712.256085106
1.60206, 0.929014, 1457019712.266071576
1.60742, 0.933502, 1457019712.276084257
1.61274, 0.93799, 1457019712.286086494
1.61803, 0.942478, 1457019712.296084681
1.62329, 0.946966, 1457019712.306082517
1.62852, 0.951454, 1457019712.316085545
1.63371, 0.955942, 1457019712.326064005
1.63888, 0.96043, 1457019712.336073788
1.644, 0.964918, 1457019712.346091039
1.6491, 0.969406, 1457019712.356091933
1.65416, 0.973894, 1457019712.366087667
1.65919, 0.978382, 1457019712.376105913
1.66418, 0.98287, 1457019712.386083738
1.66915, 0.987358, 1457019712.396075213
1.67407, 0.991846, 1457019712.406081021
1.67897, 0.996334, 1457019712.416114089
1.68383, 1.00082, 1457019712.426115420
1.68866, 1.00531, 1457019712.436089964
1.69345, 1.0098, 1457019712.446089745
1.69821, 1.01429, 1457019712.456117291
1.70293, 1.01877, 1457019712.466084982
1.70762, 1.02326, 1457019712.476085277
1.71228, 1.02775, 1457019712.486067025
1.7169, 1.03224, 1457019712.496082478
1.72148, 1.03673, 1457019712.506080420
1.72604, 1.04121, 1457019712.516084633
1.73055, 1.0457, 1457019712.526083754
1.73504, 1.05019, 1457019712.536103634
1.73948, 1.05468, 1457019712.546089430
1.74389, 1.05917, 1457019712.556076354
1.74827, 1.06365, 1457019712.566090529
1.75261, 1.06814, 1457019712.576091230
1.75692, 1.07263, 1457019712.586101356
1.76119, 1.07712, 1457019712.596094447
1.76543, 1.08161, 1457019712.606089386
1.76963, 1.08609, 1457019712.616071794
1.77379, 1.09058, 1457019712.626072829
1.77792, 1.09507, 1457019712.636075017
1.78201, 1.09956, 1457019712.646073476
1.78607, 1.10405, 1457019712.656080101
1.79009, 1.10853, 1457019712.666073445
1.79408, 1.11302, 1457019712.676075313
1.79803, 1.11751, 1457019712.686073896
1.80194, 1.122, 1457019712.696077467
1.80581, 1.12649, 1457019712.706069039
1.80965, 1.13097, 1457019712.716093506
1.81346, 1.13546, 1457019712.726087231
1.81722, 1.13995, 1457019712.736071114
1.82096, 1.14444, 1457019712.746080157
1.82465, 1.14893, 1457019712.756070247
1.82831, 1.15341, 1457019712.766081573
1.83193, 1.1579, 1457019712.776082164
1.83551, 1.16239, 1457019712.786075541
1.83906, 1.16688, 1457019712.796080526
1.84256, 1.17137, 1457019712.806164308
1.84604, 1.17585, 1457019712.816095640
1.84947, 1.18034, 1457019712.826086944
1.85287, 1.18483, 1457019712.836101119
1.85623, 1.18932, 1457019712.846088747
1.85955, 1.19381, 1457019712.856085037
1.86284, 1.19829, 1457019712.866085633
1.86609, 1.20278, 1457019712.876081180
1.8693, 1.20727, 1457019712.886084167
1.87247, 1.21176, 1457019712.896085148
1.8756, 1.21625, 1457019712.906084739
1.8787, 1.22073, 1457019712.916084808
1.88176, 1.22522, 1457019712.926082140
1.88478, 1.22971, 1457019712.936088552
1.88777, 1.2342, 1457019712.946082890
1.89071, 1.23869, 1457019712.956082689
1.89362, 1.24317, 1457019712.966083480
1.89649, 1.24766, 1457019712.976083621
1.89932, 1.25215, 1457019712.986081576
1.90211, 1.25664, 1457019712.996074630
1.90487, 1.26113, 1457019713.006072849
1.90758, 1.26561, 1457019713.016083893
1.91026, 1.2701, 1457019713.026082587
1.9129, 1.27459, 1457019713.036082882
1.9155, 1.27908, 1457019713.046081976
1.91806, 1.28356, 1457019713.056098632
1.92059, 1.28805, 1457019713.066082214
1.92307, 1.29254, 1457019713.076080870
1.92552, 1.29703, 1457019713.086076413
1.92793, 1.30152, 1457019713.096078194
1.93029, 1.306, 1457019713.106074518
1.93262, 1.31049, 1457019713.116078580
1.93491, 1.31498, 1457019713.126075767
1.93717, 1.31947, 1457019713.136074767
1.93938, 1.32396, 1457019713.146070150
1.94155, 1.32844, 1457019713.156069595
1.94369, 1.33293, 1457019713.166084041
1.94578, 1.33742, 1457019713.176081942
1.94784, 1.34191, 1457019713.186088573
1.94986, 1.3464, 1457019713.196085189
1.95183, 1.35088, 1457019713.206082981
1.95377, 1.35537, 1457019713.216117992
1.95567, 1.35986, 1457019713.226434585
1.95753, 1.36435, 1457019713.236080108
1.95935, 1.36884, 1457019713.246100840
1.96113, 1.37332, 1457019713.256107847
1.96287, 1.37781, 1457019713.266116495
1.96457, 1.3823, 1457019713.276126804
1.96624, 1.38679, 1457019713.286084890
1.96786, 1.39128, 1457019713.296087410
1.96944, 1.39576, 1457019713.306086344
1.97099, 1.40025, 1457019713.316088836
1.97249, 1.40474, 1457019713.326083901
1.97395, 1.40923, 1457019713.336082324
1.97538, 1.41372, 1457019713.346084910
1.97676, 1.4182, 1457019713.356082116
1.97811, 1.42269, 1457019713.366073270
1.97941, 1.42718, 1457019713.376073934
1.98067, 1.43167, 1457019713.386081545
1.9819, 1.43616, 1457019713.396111609
1.98308, 1.44064, 1457019713.406098664
1.98423, 1.44513, 1457019713.416081756
1.98533, 1.44962, 1457019713.426073365
1.9864, 1.45411, 1457019713.436072319
1.98742, 1.4586, 1457019713.446056586
1.98841, 1.46308, 1457019713.456057700
1.98935, 1.46757, 1457019713.466059745
1.99026, 1.47206, 1457019713.476056568
1.99112, 1.47655, 1457019713.486060423
1.99195, 1.48104, 1457019713.496060476
1.99273, 1.48552, 1457019713.506059872
1.99348, 1.49001, 1457019713.516054607
1.99418, 1.4945, 1457019713.526091445
1.99485, 1.49899, 1457019713.536097392
1.99547, 1.50348, 1457019713.546093037
1.99605, 1.50796, 1457019713.556088931
1.9966, 1.51245, 1457019713.566091296
1.9971, 1.51694, 1457019713.576077595
1.99756, 1.52143, 1457019713.586090086
1.99799, 1.52592, 1457019713.596098036
1.99837, 1.5304, 1457019713.606092473
1.99871, 1.53489, 1457019713.616064456
1.99901, 1.53938, 1457019713.626095874
1.99927, 1.54387, 1457019713.636095839
1.9995, 1.54836, 1457019713.646094851
1.99968, 1.55284, 1457019713.656122783
1.99982, 1.55733, 1457019713.666094679
1.99992, 1.56182, 1457019713.676092039
1.99998, 1.56631, 1457019713.686091337
2, 1.5708, 1457019713.696098049
1.99998, 1.57528, 1457019713.706105942
1.99992, 1.57977, 1457019713.716092342
1.99982, 1.58426, 1457019713.726089885
1.99968, 1.58875, 1457019713.736089384
1.9995, 1.59324, 1457019713.746090369
1.99927, 1.59772, 1457019713.756091150
1.99901, 1.60221, 1457019713.766092791
1.99871, 1.6067, 1457019713.776082487
1.99837, 1.61119, 1457019713.786081952
1.99799, 1.61568, 1457019713.796072246
1.99756, 1.62016, 1457019713.806074741
1.9971, 1.62465, 1457019713.816110135
1.9966, 1.62914, 1457019713.826079665
1.99605, 1.63363, 1457019713.836102185
1.99547, 1.63812, 1457019713.846090512
1.99485, 1.6426, 1457019713.856086742
1.99418, 1.64709, 1457019713.866087352
1.99348, 1.65158, 1457019713.876082813
1.99273, 1.65607, 1457019713.886076117
1.99195, 1.66056, 1457019713.896098571
1.99112, 1.66504, 1457019713.906073918
1.99026, 1.66953, 1457019713.916076270
1.98935, 1.67402, 1457019713.926072835
1.98841, 1.67851, 1457019713.936071321
1.98742, 1.683, 1457019713.946075861
1.9864, 1.68748, 1457019713.956075793
1.98533, 1.69197, 1457019713.966083165
1.98423, 1.69646, 1457019713.976074904
1.98308, 1.70095, 1457019713.986084996
1.9819, 1.70544, 1457019713.996098406
1.98067, 1.70992, 1457019714.006081138
1.97941, 1.71441, 1457019714.016087018
1.97811, 1.7189, 1457019714.026084608
1.97676, 1.72339, 1457019714.036085834
1.97538, 1.72788, 1457019714.046085042
1.97395, 1.73236, 1457019714.056073383
1.97249, 1.73685, 1457019714.066073784
1.97099, 1.74134, 1457019714.076084699
1.96944, 1.74583, 1457019714.086087000
1.96786, 1.75032, 1457019714.096086136
1.96624, 1.7548, 1457019714.106085823
1.96457, 1.75929, 1457019714.116087578
1.96287, 1.76378, 1457019714.126083876
1.96113, 1.76827, 1457019714.136068422
1.95935, 1.77276, 1457019714.146069036
1.95753, 1.77724, 1457019714.156081093
1.95567, 1.78173, 1457019714.166107694
1.95377, 1.78622, 1457019714.176093168
1.95183, 1.79071, 1457019714.186093775
1.94986, 1.7952, 1457019714.196100151
1.94784, 1.79968, 1457019714.206098403
1.94578, 1.80417, 1457019714.216109299
1.94369, 1.80866, 1457019714.226094885
1.94155, 1.81315, 1457019714.236091396
1.93938, 1.81764, 1457019714.246088352
1.93717, 1.82212, 1457019714.256112767
1.93491, 1.82661, 1457019714.266094425
1.93262, 1.8311, 1457019714.276075602
1.93029, 1.83559, 1457019714.286099959
1.92793, 1.84008, 1457019714.296092435
1.92552, 1.84456, 1457019714.306088405
1.92307, 1.84905, 1457019714.316087333
1.92059, 1.85354, 1457019714.326088513
1.91806, 1.85803, 1457019714.336097414
1.9155, 1.86252, 1457019714.346095293
1.9129, 1.867, 1457019714.356091234
1.91026, 1.87149, 1457019714.366076846
1.90758, 1.87598, 1457019714.376083273
1.90487, 1.88047, 1457019714.386096822
1.90211, 1.88496, 1457019714.396133747
1.89932, 1.88944, 1457019714.406110412
1.89649, 1.89393, 1457019714.416112053
1.89362, 1.89842, 1457019714.426106016
1.89071, 1.90291, 1457019714.436099323
1.88777, 1.9074, 1457019714.446070409
1.88478, 1.91188, 1457019714.456059945
1.88176, 1.91637, 1457019714.466059404
1.8787, 1.92086, 1457019714.476069644
1.8756, 1.92535, 1457019714.486059389
1.87247, 1.92984, 1457019714.496062160
1.8693, 1.93432, 1457019714.506063315
1.86609, 1.93881, 1457019714.516058042
1.86284, 1.9433, 1457019714.526059025
1.85955, 1.94779, 1457019714.536063971
1.85623, 1.95228, 1457019714.546053686
1.85287, 1.95676, 1457019714.556095334
1.84947, 1.96125, 1457019714.566090780
1.84604, 1.96574, 1457019714.576099700
1.84256, 1.97023, 1457019714.586087402
1.83906, 1.97472, 1457019714.596090542
1.83551, 1.9792, 1457019714.606086672
1.83193, 1.98369, 1457019714.616055978
1.82831, 1.98818, 1457019714.626084122
1.82465, 1.99267, 1457019714.636087490
1.82096, 1.99716, 1457019714.646080781
1.81722, 2.00164, 1457019714.656085999
1.81346, 2.00613, 1457019714.666089459
1.80965, 2.01062, 1457019714.676084778
1.80581, 2.01511, 1457019714.686085312
1.80194, 2.0196, 1457019714.696094122
1.79803, 2.02408, 1457019714.706088993
1.79408, 2.02857, 1457019714.716094936
1.79009, 2.03306, 1457019714.726084395
1.78607, 2.03755, 1457019714.736087615
1.78201, 2.04204, 1457019714.746087181
1.77792, 2.04652, 1457019714.756091939
1.77379, 2.05101, 1457019714.766097746
1.76963, 2.0555, 1457019714.776095832
1.76543, 2.05999, 1457019714.786084581
1.76119, 2.06448, 1457019714.796080493
1.75692, 2.06896, 1457019714.806071601
1.75261, 2.07345, 1457019714.816102617
1.74827, 2.07794, 1457019714.826091020
1.74389, 2.08243, 1457019714.836093668
1.73948, 2.08692, 1457019714.846077554
1.73504, 2.0914, 1457019714.856101322
1.73055, 2.09589, 1457019714.866085791
1.72604, 2.10038, 1457019714.876082586
1.72148, 2.10487, 1457019714.886081075
1.7169, 2.10936, 1457019714.896078341
1.71228, 2.11384, 1457019714.906075881
1.70762, 2.11833, 1457019714.916085608
1.70293, 2.12282, 1457019714.926085302
1.69821, 2.12731, 1457019714.936084185
1.69345, 2.1318, 1457019714.946081162
1.68866, 2.13628, 1457019714.956082962
1.68383, 2.14077, 1457019714.966081384
1.67897, 2.14526, 1457019714.976085358
1.67407, 2.14975, 1457019714.986085018
1.66915, 2.15423, 1457019714.996088292
1.66418, 2.15872, 1457019715.006084679
1.65919, 2.16321, 1457019715.016085287
1.65416, 2.1677, 1457019715.026085121
1.6491, 2.17219, 1457019715.036075825
1.644, 2.17667, 1457019715.046076553
1.63888, 2.18116, 1457019715.056074942
1.63371, 2.18565, 1457019715.066075941
1.62852, 2.19014, 1457019715.076076943
1.62329, 2.19463, 1457019715.086075903
1.61803, 2.19911, 1457019715.096080684
1.61274, 2.2036, 1457019715.106076517
1.60742, 2.20809, 1457019715.116076931
1.60206, 2.21258, 1457019715.126075501
1.59667, 2.21707, 1457019715.136075838
1.59125, 2.22155, 1457019715.146073926
1.5858, 2.22604, 1457019715.156075783
1.58031, 2.23053, 1457019715.166078456
1.57479, 2.23502, 1457019715.176072132
1.56924, 2.23951, 1457019715.186083752
1.56366, 2.24399, 1457019715.196089907
1.55805, 2.24848, 1457019715.206093311
1.55241, 2.25297, 1457019715.216072632
1.54673, 2.25746, 1457019715.226085172
1.54103, 2.26195, 1457019715.236081824
1.53529, 2.26643, 1457019715.246068290
1.52952, 2.27092, 1457019715.256082771
1.52372, 2.27541, 1457019715.266082845
1.51789, 2.2799, 1457019715.276082358
1.51203, 2.28439, 1457019715.286079559
1.50614, 2.28887, 1457019715.296079356
1.50022, 2.29336, 1457019715.306077089
1.49427, 2.29785, 1457019715.316109095
1.48829, 2.30234, 1457019715.326093776
1.48228, 2.30683, 1457019715.336091147
1.47624, 2.31131, 1457019715.346098927
1.47017, 2.3158, 1457019715.356097085
1.46407, 2.32029, 1457019715.366090227
1.45794, 2.32478, 1457019715.376091182
1.45178, 2.32927, 1457019715.386083409
1.44559, 2.33375, 1457019715.396097742
1.43937, 2.33824, 1457019715.406107170
1.43313, 2.34273, 1457019715.416116650
1.42685, 2.34722, 1457019715.426098196
1.42055, 2.35171, 1457019715.436076435
1.41421, 2.35619, 1457019715.446082776
1.40785, 2.36068, 1457019715.456111270
1.40146, 2.36517, 1457019715.466163125
1.39505, 2.36966, 1457019715.476126202
1.3886, 2.37415, 1457019715.486117548
1.38213, 2.37863, 1457019715.496091457
1.37562, 2.38312, 1457019715.506100341
1.36909, 2.38761, 1457019715.516097083
1.36254, 2.3921, 1457019715.526085930
1.35595, 2.39659, 1457019715.536083811
1.34934, 2.40107, 1457019715.546096111
1.3427, 2.40556, 1457019715.556094674
1.33604, 2.41005, 1457019715.566089990
1.32934, 2.41454, 1457019715.576091715
1.32262, 2.41903, 1457019715.586089996
1.31588, 2.42351, 1457019715.596086980
1.3091, 2.428, 1457019715.606084222
1.30231, 2.43249, 1457019715.616066903
1.29548, 2.43698, 1457019715.626110331
1.28863, 2.44147, 1457019715.636088196
1.28175, 2.44595, 1457019715.646101168
1.27485, 2.45044, 1457019715.656088650
1.26792, 2.45493, 1457019715.666089911
1.26096, 2.45942, 1457019715.676088201
1.25398, 2.46391, 1457019715.686079996
1.24698, 2.46839, 1457019715.696102192
1.23995, 2.47288, 1457019715.706090582
1.23289, 2.47737, 1457019715.716089095
1.22581, 2.48186, 1457019715.726087611
1.21871, 2.48635, 1457019715.736086936
1.21158, 2.49083, 1457019715.746086398
1.20443, 2.49532, 1457019715.756086080
1.19725, 2.49981, 1457019715.766091051
1.19005, 2.5043, 1457019715.776092757
1.18282, 2.50879, 1457019715.786091361
1.17557, 2.51327, 1457019715.796069857
1.1683, 2.51776, 1457019715.806088927
1.161, 2.52225, 1457019715.816098274
1.15368, 2.52674, 1457019715.826099434
1.14634, 2.53123, 1457019715.836110194
1.13897, 2.53571, 1457019715.846086594
1.13158, 2.5402, 1457019715.856092442
1.12417, 2.54469, 1457019715.866089370
1.11673, 2.54918, 1457019715.876092935
1.10927, 2.55367, 1457019715.886082128
1.10179, 2.55815, 1457019715.896102252
1.09429, 2.56264, 1457019715.906104979
1.08677, 2.56713, 1457019715.916088882
1.07922, 2.57162, 1457019715.926112219
1.07165, 2.57611, 1457019715.936097837
1.06406, 2.58059, 1457019715.946096358
1.05645, 2.58508, 1457019715.956095861
1.04882, 2.58957, 1457019715.966095522
1.04117, 2.59406, 1457019715.976094412
1.03349, 2.59855, 1457019715.986097950
1.0258, 2.60303, 1457019715.996076558
1.01808, 2.60752, 1457019716.006095343
1.01035, 2.61201, 1457019716.016091167
1.00259, 2.6165, 1457019716.026084788
0.994813, 2.62099, 1457019716.036090117
0.987016, 2.62547, 1457019716.046086755
0.9792, 2.62996, 1457019716.056157152
0.971363, 2.63445, 1457019716.066117847
0.963507, 2.63894, 1457019716.076106851
0.955632, 2.64343, 1457019716.086091838
0.947737, 2.64791, 1457019716.096104774
0.939824, 2.6524, 1457019716.106094026
0.931891, 2.65689, 1457019716.116092088
0.92394, 2.66138, 1457019716.126091178
0.915969, 2.66587, 1457019716.136069893
0.907981, 2.67035, 1457019716.146090085
0.899974, 2.67484, 1457019716.156090004
0.891949, 2.67933, 1457019716.166091106
0.883906, 2.68382, 1457019716.176089823
0.875846, 2.68831, 1457019716.186089318
0.867767, 2.69279, 1457019716.196105622
0.859672, 2.69728, 1457019716.206102780
0.851559, 2.70177, 1457019716.216106797
0.843428, 2.70626, 1457019716.226097249
0.835281, 2.71075, 1457019716.236088551
0.827117, 2.71523, 1457019716.246094714
0.818936, 2.71972, 1457019716.256094706
0.810739, 2.72421, 1457019716.266096017
0.802526, 2.7287, 1457019716.276095156
0.794296, 2.73319, 1457019716.286083724
0.78605, 2.73767, 1457019716.296094567
0.777789, 2.74216, 1457019716.306095002
0.769511, 2.74665, 1457019716.316096622
0.761219, 2.75114, 1457019716.326095111
0.752911, 2.75563, 1457019716.336090157
0.744587, 2.76011, 1457019716.346098585
0.736249, 2.7646, 1457019716.356108721
0.727896, 2.76909, 1457019716.366096833
0.719528, 2.77358, 1457019716.376101049
0.711146, 2.77807, 1457019716.386077269
0.70275, 2.78255, 1457019716.396075607
0.694339, 2.78704, 1457019716.406087786
0.685914, 2.79153, 1457019716.416094617
0.677476, 2.79602, 1457019716.426075854
0.669024, 2.80051, 1457019716.436073223
0.660558, 2.80499, 1457019716.446099644
0.652079, 2.80948, 1457019716.456095437
0.643587, 2.81397, 1457019716.466091664
0.635082, 2.81846, 1457019716.476097420
0.626564, 2.82295, 1457019716.486108939
0.618034, 2.82743, 1457019716.496102320
0.609491, 2.83192, 1457019716.506088485
0.600936, 2.83641, 1457019716.516103131
0.592369, 2.8409, 1457019716.526100351
0.58379, 2.84539, 1457019716.536094993
0.575199, 2.84987, 1457019716.546092470
0.566596, 2.85436, 1457019716.556090592
0.557982, 2.85885, 1457019716.566092188
0.549357, 2.86334, 1457019716.576088614
0.540721, 2.86783, 1457019716.586082973
0.532074, 2.87231, 1457019716.596090743
0.523416, 2.8768, 1457019716.606086997
0.514747, 2.88129, 1457019716.616064909
0.506069, 2.88578, 1457019716.626076876
0.49738, 2.89027, 1457019716.636076937
0.488681, 2.89475, 1457019716.646066734
0.479972, 2.89924, 1457019716.656126846
0.471254, 2.90373, 1457019716.666109477
0.462526, 2.90822, 1457019716.676097286
0.453788, 2.91271, 1457019716.686089383
0.445042, 2.91719, 1457019716.696093231
0.436286, 2.92168, 1457019716.706093341
0.427522, 2.92617, 1457019716.716103776
0.41875, 2.93066, 1457019716.726083848
0.409968, 2.93515, 1457019716.736084471
0.401179, 2.93963, 1457019716.746086319
0.392381, 2.94412, 1457019716.756083640
0.383576, 2.94861, 1457019716.766067912
0.374763, 2.9531, 1457019716.776073171
0.365942, 2.95759, 1457019716.786089416
0.357114, 2.96207, 1457019716.796078316
0.348278, 2.96656, 1457019716.806070784
0.339436, 2.97105, 1457019716.816112784
0.330587, 2.97554, 1457019716.826097542
0.321731, 2.98003, 1457019716.836098021
0.312869, 2.98451, 1457019716.846091777
