1613, 96, -0.0390625, 1457019711.595283611
1651, 96, -0.046875, 1457019711.645302804
1691, 100, -0.0478516, 1457019711.695312068
1732, 104, -0.0488281, 1457019711.745313470
1774, 108, -0.0419922, 1457019711.795317019
1817, 112, -0.0429688, 1457019711.845303621
1862, 112, -0.0507812, 1457019711.895298312
1907, 116, -0.0439453, 1457019711.945297792
1953, 116, -0.0595703, 1457019711.995303630
2001, 124, -0.0458984, 1457019712.045297895
2048, 124, -0.0537109, 1457019712.095302300
2098, 128, -0.046875, 1457019712.145308144
2148, 128, -0.046875, 1457019712.195322374
2198, 128, -0.0625, 1457019712.245302938
2248, 128, -0.0703125, 1457019712.295295399
2302, 136, -0.0488281, 1457019712.345307153
2358, 140, -0.0419922, 1457019712.395278364
2408, 136, -0.0644531, 1457019712.445308309
2463, 144, -0.0429688, 1457019712.495311600
2518, 144, -0.0585938, 1457019712.545321931
2574, 144, -0.0585938, 1457019712.595297039
2631, 152, -0.0449219, 1457019712.645316706
2689, 152, -0.0449219, 1457019712.695340308
2747, 148, -0.0595703, 1457019712.745319879
2805, 152, -0.0605469, 1457019712.795300768
2864, 148, -0.0673828, 1457019712.845308814
2925, 156, -0.0537109, 1457019712.895294677
2985, 156, -0.0693359, 1457019712.945313011
3048, 160, -0.046875, 1457019712.995314436
3108, 160, -0.0625, 1457019713.045318193
3171, 160, -0.0625, 1457019713.095301483
3233, 160, -0.0703125, 1457019713.145280851
3297, 164, -0.0556641, 1457019713.195298910
3361, 164, -0.0634766, 1457019713.245331681
3425, 164, -0.0634766, 1457019713.295295701
3490, 164, -0.0712891, 1457019713.345292728
3555, 168, -0.0566406, 1457019713.395302906
3619, 164, -0.0712891, 1457019713.445254394
3684, 164, -0.0712891, 1457019713.495263903
3751, 164, -0.0791016, 1457019713.545318933
3817, 168, -0.0722656, 1457019713.595301585
3883, 168, -0.0644531, 1457019713.645312564
3950, 168, -0.0644531, 1457019713.695317283
4015, 168, -0.0644531, 1457019713.745309898
4081, 168, -0.0644531, 1457019713.795317798
50, 168, -0.0644531, 1457019713.845316450
116, 168, -0.0566406, 1457019713.895312050
181, 168, -0.0566406, 1457019713.945307120
246, 164, -0.0634766, 1457019713.995311356
309, 168, -0.0566406, 1457019714.045317239
374, 168, -0.0488281, 1457019714.095321103
437, 164, -0.0634766, 1457019714.145309418
501, 164, -0.0556641, 1457019714.195291025
565, 168, -0.0488281, 1457019714.245299668
627, 164, -0.0556641, 1457019714.295304147
689, 160, -0.0625, 1457019714.345306270
753, 164, -0.0400391, 1457019714.395370301
813, 156, -0.0693359, 1457019714.445267878
875, 156, -0.0615234, 1457019714.495246682
937, 160, -0.046875, 1457019714.545249111
997, 160, -0.046875, 1457019714.595284939
1057, 152, -0.0605469, 1457019714.645285829
1118, 152, -0.0527344, 1457019714.695296127
1177, 152, -0.0527344, 1457019714.745288564
1235, 148, -0.0595703, 1457019714.795315358
1294, 148, -0.0595703, 1457019714.845282901
1351, 144, -0.0664062, 1457019714.895286646
1409, 144, -0.0585938, 1457019714.945304855
1465, 148, -0.0439453, 1457019714.995353420
1520, 136, -0.0644531, 1457019715.045304383
1576, 140, -0.0498047, 1457019715.095309589
1629, 136, -0.0566406, 1457019715.145296813
1682, 132, -0.0556641, 1457019715.195293141
1735, 132, -0.0478516, 1457019715.245279073
1785, 128, -0.0546875, 1457019715.295306610
1836, 128, -0.0546875, 1457019715.345312450
1886, 124, -0.0537109, 1457019715.395309510
1935, 120, -0.0527344, 1457019715.445253680
1982, 120, -0.0449219, 1457019715.495284347
2028, 116, -0.0439453, 1457019715.545302864
2072, 116, -0.0439453, 1457019715.595357061
2116, 112, -0.0351562, 1457019715.645304261
2158, 108, -0.0419922, 1457019715.695299157
2200, 104, -0.0410156, 1457019715.745308301
2240, 104, -0.0332031, 1457019715.795303904
2278, 100, -0.0322266, 1457019715.845299126
2314, 96, -0.0390625, 1457019715.895302978
2351, 96, -0.03125, 1457019715.945288811
2386, 88, -0.0371094, 1457019715.995296319
2421, 88, -0.0292969, 1457019716.045304503
2452, 84, -0.0361328, 1457019716.095300738
2484, 80, -0.0273438, 1457019716.145293225
2514, 76, -0.0341797, 1457019716.195296437
2543, 76, -0.0263672, 1457019716.245286653
2569, 68, -0.0322266, 1457019716.295294265
2596, 68, -0.0244141, 1457019716.345293171
2621, 64, -0.0234375, 1457019716.395296799
2643, 56, -0.0371094, 1457019716.445313753
2665, 56, -0.0292969, 1457019716.495314411
2685, 48, -0.0429688, 1457019716.545300226
2705, 48, -0.0273438, 1457019716.595289125
2723, 44, -0.0263672, 1457019716.645309250
2740, 44, -0.0185547, 1457019716.695313259
2754, 36, -0.0244141, 1457019716.745291771
2767, 32, -0.03125, 1457019716.795299529
2780, 32, -0.015625, 1457019716.845293720
2791, 28, -0.0146484, 1457019716.895288097
2800, 24, -0.0136719, 1457019716.945291232
2808, 20, -0.0205078, 1457019716.995289008
2815, 20, -0.00488281, 1457019717.045298856
2819, 16, -0.00390625, 1457019717.095288095
2822, 8, -0.0175781, 1457019717.145298500
2824, 0, -0.0234375, 1457019717.195297455
2825, 0, -0.0078125, 1457019717.245290914
2825, 0, 0, 1457019717.295296318
2825, 0, 0.0234375, 1457019717.345312227
2823, -9, 0.0332031, 1457019717.395279564
2818, -13, 0.0263672, 1457019717.445294968
2812, -17, 0.0273438, 1457019717.495250077
2804, -21, 0.0205078, 1457019717.545252534
2795, -25, 0.0292969, 1457019717.595242212
2784, -29, 0.0224609, 1457019717.645310600
2772, -33, 0.0234375, 1457019717.695310194
2759, -37, 0.0322266, 1457019717.745312715
2745, -37, 0.0400391, 1457019717.795308346
2729, -41, 0.0410156, 1457019717.845295712
2710, -49, 0.0273438, 1457019717.895298641
2691, -49, 0.0351562, 1457019717.945302177
2670, -57, 0.0214844, 1457019717.995304268
2648, -57, 0.0292969, 1457019718.045306735
2625, -61, 0.0380859, 1457019718.095303485
2601, -65, 0.03125, 1457019718.145310415
2575, -65, 0.0390625, 1457019718.195304843
2548, -73, 0.0332031, 1457019718.245314878
2520, -73, 0.0410156, 1457019718.295296101
2489, -81, 0.0273438, 1457019718.345304239
2458, -85, 0.0283203, 1457019718.395315110
2426, -89, 0.0292969, 1457019718.445311165
2393, -85, 0.0439453, 1457019718.495308741
2358, -89, 0.0449219, 1457019718.545256385
2321, -97, 0.0390625, 1457019718.595248526
2284, -101, 0.0322266, 1457019718.645252844
2246, -101, 0.0400391, 1457019718.695307337
2207, -105, 0.0410156, 1457019718.745297894
2166, -105, 0.0488281, 1457019718.795314913
2124, -109, 0.0498047, 1457019718.845301985
2080, -113, 0.0429688, 1457019718.895293577
2036, -117, 0.0439453, 1457019718.945294123
1991, -121, 0.0449219, 1457019718.995295167
1945, -117, 0.0595703, 1457019719.045290661
1896, -125, 0.0458984, 1457019719.095307443
1847, -125, 0.0537109, 1457019719.145289380
1797, -125, 0.0693359, 1457019719.195322339
1746, -129, 0.0625, 1457019719.245295072
1694, -133, 0.0556641, 1457019719.295304420
1641, -133, 0.0634766, 1457019719.345303254
1588, -133, 0.0712891, 1457019719.395308709
1532, -141, 0.0498047, 1457019719.445309539
1477, -141, 0.0576172, 1457019719.495292927
1422, -141, 0.0654297, 1457019719.545287692
1364, -149, 0.0517578, 1457019719.595316090
1307, -149, 0.0517578, 1457019719.645284189
1249, -149, 0.0595703, 1457019719.695317029
1190, -149, 0.0595703, 1457019719.745309823
1130, -153, 0.0605469, 1457019719.795318694
1071, -153, 0.0605469, 1457019719.845299707
1010, -153, 0.0605469, 1457019719.895286767
951, -153, 0.0683594, 1457019719.945308541
889, -161, 0.046875, 1457019719.995311863
828, -161, 0.0546875, 1457019720.045315619
767, -157, 0.0693359, 1457019720.095305033
704, -165, 0.0478516, 1457019720.145308814
641, -161, 0.0625, 1457019720.195291579
579, -165, 0.0556641, 1457019720.245294492
516, -165, 0.0556641, 1457019720.295294157
452, -169, 0.0488281, 1457019720.345289959
389, -165, 0.0556641, 1457019720.395293681
326, -165, 0.0634766, 1457019720.445291818
263, -165, 0.0634766, 1457019720.495292764
199, -165, 0.0634766, 1457019720.545319461
134, -169, 0.0566406, 1457019720.595272280
69, -169, 0.0566406, 1457019720.645288454
4, -165, 0.0634766, 1457019720.695312594
4037, -165, 0.0712891, 1457019720.745316199
3971, -165, 0.0712891, 1457019720.795295707
3906, -165, 0.0712891, 1457019720.845316565
3840, -165, 0.0712891, 1457019720.895309017
3774, -169, 0.0644531, 1457019720.945290571
3709, -165, 0.0712891, 1457019720.995311514
3643, -169, 0.0644531, 1457019721.045290257
3579, -165, 0.0712891, 1457019721.095286149
3515, -165, 0.0712891, 1457019721.145295727
3450, -165, 0.0634766, 1457019721.195293425
3387, -161, 0.078125, 1457019721.245305741
3322, -165, 0.0634766, 1457019721.295299510
3259, -161, 0.0625, 1457019721.345290668
3197, -157, 0.0693359, 1457019721.395298755
3134, -161, 0.0546875, 1457019721.445277362
3072, -157, 0.0615234, 1457019721.495302721
3013, -153, 0.0683594, 1457019721.545308589
2947, -157, 0.0537109, 1457019721.595304866
2892, -153, 0.0605469, 1457019721.645295829
2833, -149, 0.0673828, 1457019721.695292893
2774, -153, 0.0527344, 1457019721.745313499
2717, -149, 0.0517578, 1457019721.795305902
2658, -149, 0.0517578, 1457019721.845305403
2603, -149, 0.0439453, 1457019721.895307120
2548, -145, 0.0429688, 1457019721.945323320
2493, -141, 0.0498047, 1457019721.995305460
2439, -141, 0.0498047, 1457019722.045333905
2386, -137, 0.0488281, 1457019722.095300013
2332, -137, 0.0410156, 1457019722.145310498
2282, -133, 0.0478516, 1457019722.195305153
2232, -133, 0.0478516, 1457019722.245314395
2182, -125, 0.0615234, 1457019722.295306842
2132, -129, 0.0390625, 1457019722.345302935
2084, -121, 0.0527344, 1457019722.395304562
2037, -117, 0.0595703, 1457019722.445309138
1990, -121, 0.0371094, 1457019722.495309373
1945, -113, 0.0507812, 1457019722.545303266
1899, -113, 0.0429688, 1457019722.595305891
1857, -109, 0.0498047, 1457019722.645291039
1812, -113, 0.0273438, 1457019722.695292605
1772, -105, 0.0410156, 1457019722.745306302
1731, -105, 0.0332031, 1457019722.795296036
1692, -97, 0.046875, 1457019722.845314713
1654, -97, 0.0390625, 1457019722.895319733
1618, -93, 0.0380859, 1457019722.945289368
1583, -89, 0.0371094, 1457019722.995310699
1549, -89, 0.0439453, 1457019723.045290469
1515, -85, 0.0283203, 1457019723.095294817
1484, -77, 0.0419922, 1457019723.145298593
1453, -77, 0.0341797, 1457019723.195315652
1425, -69, 0.0400391, 1457019723.245297804
1396, -73, 0.0253906, 1457019723.295292402
1371, -65, 0.03125, 1457019723.345304046
1346, -61, 0.0302734, 1457019723.395308815
1323, -57, 0.0371094, 1457019723.445293559
1301, -57, 0.0214844, 1457019723.495297421
1281, -53, 0.0283203, 1457019723.545321618
1261, -45, 0.0341797, 1457019723.595298837
1243, -45, 0.0263672, 1457019723.645325381
1227, -41, 0.0253906, 1457019723.695289844
1213, -33, 0.0390625, 1457019723.745288931
1199, -33, 0.0234375, 1457019723.795299055
1186, -33, 0.0078125, 1457019723.845428415
1176, -29, 0.0146484, 1457019723.895302615
1168, -21, 0.0283203, 1457019723.945312848
1159, -21, 0.00488281, 1457019723.995313553
1154, -13, 0.00390625, 1457019724.045306165
1149, -13, 0.0107422, 1457019724.095310320
1146, -9, 0.00976562, 1457019724.145303162
1144, 0, 0.015625, 1457019724.195295169
1144, 0, 0.015625, 1457019724.245299032
1144, 0, 0, 1457019724.295300989
1145, 0, -0.015625, 1457019724.345303899
1147, 12, -0.0185547, 1457019724.395300665
1152, 16, -0.0195312, 1457019724.445288559
1159, 20, -0.0205078, 1457019724.495299979
1167, 20, -0.0283203, 1457019724.545292420
1176, 24, -0.0292969, 1457019724.595305884
1187, 28, -0.0302734, 1457019724.645649199
1200, 32, -0.03125, 1457019724.695294152
1214, 36, -0.0322266, 1457019724.745294574
1229, 36, -0.0400391, 1457019724.795290475
1246, 44, -0.0341797, 1457019724.845302467
1264, 48, -0.0273438, 1457019724.895307920
1285, 48, -0.0429688, 1457019724.945306347
1307, 56, -0.0292969, 1457019724.995308646
1328, 56, -0.0449219, 1457019725.045288960
1353, 64, -0.03125, 1457019725.095309705
1378, 64, -0.0390625, 1457019725.145307151
1404, 72, -0.0400391, 1457019725.195298632
1433, 76, -0.0341797, 1457019725.245297566
1462, 76, -0.0419922, 1457019725.295309084
1492, 72, -0.0566406, 1457019725.345301533
1525, 80, -0.0507812, 1457019725.395307280
1560, 88, -0.0371094, 1457019725.445304221
1593, 88, -0.0449219, 1457019725.495286141
1629, 88, -0.0527344, 1457019725.545279799
1667, 92, -0.0537109, 1457019725.595288960
1705, 100, -0.0400391, 1457019725.645304066
1745, 100, -0.0478516, 1457019725.695291588
1786, 108, -0.0341797, 1457019725.745309563
1829, 112, -0.0351562, 1457019725.795308422
1872, 112, -0.0429688, 1457019725.845379839
1915, 112, -0.0507812, 1457019725.895303121
1961, 116, -0.0517578, 1457019725.945286000
2006, 120, -0.0449219, 1457019725.995313330
2053, 120, -0.0605469, 1457019726.045287911
2102, 124, -0.0458984, 1457019726.095295752
2151, 124, -0.0537109, 1457019726.145294670
2201, 128, -0.046875, 1457019726.195316982
2250, 128, -0.0625, 1457019726.245317056
2302, 132, -0.0556641, 1457019726.295292521
2354, 136, -0.0488281, 1457019726.345323518
2407, 132, -0.0634766, 1457019726.395316220
2461, 140, -0.0498047, 1457019726.445282862
2516, 144, -0.0507812, 1457019726.495307183
2570, 140, -0.0654297, 1457019726.545321983
2626, 144, -0.0585938, 1457019726.595308313
2684, 148, -0.0517578, 1457019726.645295367
2742, 152, -0.0449219, 1457019726.695302488
2799, 148, -0.0673828, 1457019726.745297206
2857, 152, -0.0605469, 1457019726.795306955
2918, 156, -0.0537109, 1457019726.845272432
2977, 152, -0.0683594, 1457019726.895301083
3039, 156, -0.0615234, 1457019726.945300739
3099, 160, -0.0625, 1457019726.995298764
3161, 156, -0.0693359, 1457019727.045287865
3223, 156, -0.0771484, 1457019727.095292450
3286, 160, -0.0703125, 1457019727.145302023
3351, 164, -0.0634766, 1457019727.195292980
3414, 164, -0.0634766, 1457019727.245316402
3479, 164, -0.0712891, 1457019727.295363979
3543, 164, -0.0712891, 1457019727.345285187
3608, 168, -0.0644531, 1457019727.395292620
3674, 168, -0.0644531, 1457019727.445306230
3739, 164, -0.0791016, 1457019727.495268680
3806, 168, -0.0644531, 1457019727.545296646
3869, 164, -0.0791016, 1457019727.595283054
3936, 164, -0.0712891, 1457019727.645294107
4001, 168, -0.0644531, 1457019727.695315886
4068, 172, -0.0498047, 1457019727.745245692
36, 164, -0.0712891, 1457019727.795269682
102, 172, -0.0498047, 1457019727.845375412
167, 168, -0.0566406, 1457019727.895321006
231, 164, -0.0712891, 1457019727.945294879
296, 168, -0.0566406, 1457019727.995297314
361, 172, -0.0498047, 1457019728.045306278
425, 168, -0.0566406, 1457019728.095312955
489, 168, -0.0566406, 1457019728.145325501
555, 172, -0.0498047, 1457019728.195318736
618, 164, -0.0712891, 1457019728.245304033
683, 164, -0.0634766, 1457019728.295310817
750, 168, -0.0566406, 1457019728.345310823
812, 164, -0.0712891, 1457019728.395315521
877, 164, -0.0712891, 1457019728.445307719
943, 168, -0.0566406, 1457019728.495300257
1007, 168, -0.0566406, 1457019728.545314356
1072, 168, -0.0566406, 1457019728.595311031
1138, 164, -0.0712891, 1457019728.645313944
1203, 164, -0.0712891, 1457019728.695296477
1269, 168, -0.0566406, 1457019728.745308113
1334, 164, -0.0712891, 1457019728.795289935
1400, 168, -0.0644531, 1457019728.845324570
1466, 168, -0.0644531, 1457019728.895323136
1532, 168, -0.0644531, 1457019728.945320164
1598, 168, -0.0644531, 1457019728.995322226
1664, 164, -0.0791016, 1457019729.045290950
1731, 168, -0.0644531, 1457019729.095286443
1795, 164, -0.0791016, 1457019729.145292846
1864, 168, -0.0566406, 1457019729.195281709
1930, 172, -0.0498047, 1457019729.245317140
1995, 168, -0.0644531, 1457019729.295299812
2060, 168, -0.0644531, 1457019729.345306278
2126, 168, -0.0566406, 1457019729.395346164
2191, 168, -0.0566406, 1457019729.445313600
2255, 168, -0.0644531, 1457019729.495374263
